DATAFLOW,LAST UPDATE,freq,animals,month,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2009,6.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2010,6.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2011,8.30,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2012,4.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2013,5.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2014,8.30,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2015,6.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2016,7.10,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2017,13.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2018,19.40,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2019,32.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2020,28.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2021,29.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2022,33.33,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2023,37.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2024,22.99,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Iceland,2011,0.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Iceland,2012,0.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Iceland,2013,0.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Iceland,2014,0.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Iceland,2015,0.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2000,361.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2001,496.26,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2002,410.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2003,413.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2004,445.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2005,500.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2006,540.22,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2007,519.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2008,502.38,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2009,494.45,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2010,507.45,b,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2011,509.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2012,443.25,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2013,485.48,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2014,498.41,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2015,992.39,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2016,1015.59,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2017,1022.11,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2018,980.51,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2019,985.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2020,990.61,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2021,955.08,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2022,868.00,b,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2023,871.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2024,1015.00,b,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2000,81.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2001,81.30,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2002,79.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2003,83.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2004,84.10,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2005,90.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2006,88.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2007,71.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2008,68.00,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2009,64.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2010,65.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2011,61.40,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2012,56.30,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2013,55.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2014,57.80,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2015,64.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2016,60.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2017,68.10,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2018,64.80,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2019,62.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2020,60.90,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2021,58.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2022,62.65,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2023,57.48,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2024,53.76,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2000,2.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2001,3.29,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2002,2.65,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2003,2.55,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2004,2.62,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2005,2.62,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2006,5.20,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2007,4.51,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2008,4.53,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2009,4.15,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2010,4.34,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2011,5.52,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2012,5.29,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2013,3.95,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2014,4.37,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2015,5.59,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2016,5.15,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2017,5.04,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2018,4.91,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2019,4.56,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2020,4.82,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2021,4.54,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2022,4.38,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2023,4.20,e,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2024,4.15,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2000,24.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2001,68.60,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2002,64.70,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2003,64.30,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2004,63.50,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2005,60.40,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2006,52.51,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2007,52.64,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2008,49.22,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2009,52.08,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2010,51.19,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2011,50.37,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2012,52.58,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2013,52.99,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2014,57.40,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2015,55.07,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2016,54.79,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2017,52.46,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2018,51.36,,
ESTAT:APRO_MT_LSCATL(1.0),29/10/25 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2019,52.49,,
